SMILES-ID:629 is discarded due to the problem in the structural parameters.
SMILES-ID:630 is discarded due to the problem in the structural parameters.
SMILES-ID:631 is discarded due to the problem in the structural parameters.
SMILES-ID:656 is discarded due to the problem in the structural parameters.
SMILES-ID:657 is discarded due to the problem in the structural parameters.
SMILES-ID:658 is discarded due to the problem in the structural parameters.
SMILES-ID:1035 is discarded due to the problem in the structural parameters.
SMILES-ID:1667 is discarded due to the problem in the structural parameters.
SMILES-ID:1697 is discarded due to the problem in the structural parameters.
SMILES-ID:1772 is discarded due to the problem in the structural parameters.
SMILES-ID:1773 is discarded due to the problem in the structural parameters.
SMILES-ID:1808 is discarded due to the problem in the structural parameters.
SMILES-ID:1971 is discarded due to the problem in the structural parameters.
SMILES-ID:2084 is discarded due to the problem in the structural parameters.
SMILES-ID:2085 is discarded due to the problem in the structural parameters.
SMILES-ID:2102 is discarded due to the problem in the structural parameters.
SMILES-ID:2103 is discarded due to the problem in the structural parameters.
SMILES-ID:2104 is discarded due to the problem in the structural parameters.
SMILES-ID:2128 is discarded due to the problem in the structural parameters.
SMILES-ID:2192 is discarded due to the problem in the structural parameters.
SMILES-ID:2262 is discarded due to the problem in the structural parameters.
SMILES-ID:2292 is discarded due to the problem in the structural parameters.
SMILES-ID:2301 is discarded due to the problem in the structural parameters.
SMILES-ID:2304 is discarded due to the problem in the structural parameters.
SMILES-ID:2333 is discarded due to the problem in the structural parameters.
SMILES-ID:2365 is discarded due to the problem in the structural parameters.
SMILES-ID:2371 is discarded due to the problem in the structural parameters.
SMILES-ID:2504 is discarded due to the problem in the structural parameters.
SMILES-ID:2592 is discarded due to the problem in the structural parameters.
SMILES-ID:2593 is discarded due to the problem in the structural parameters.
SMILES-ID:2595 is discarded due to the problem in the structural parameters.
SMILES-ID:2859 is discarded due to the problem in the structural parameters.
SMILES-ID:3238 is discarded due to the problem in the structural parameters.
SMILES-ID:3382 is discarded due to the problem in the structural parameters.
SMILES-ID:3446 is discarded due to the problem in the structural parameters.
SMILES-ID:3498 is discarded due to the problem in the structural parameters.
SMILES-ID:3499 is discarded due to the problem in the structural parameters.
SMILES-ID:3500 is discarded due to the problem in the structural parameters.
SMILES-ID:3635 is discarded due to the problem in the structural parameters.
SMILES-ID:3653 is discarded due to the problem in the structural parameters.
SMILES-ID:3669 is discarded due to the problem in the structural parameters.
SMILES-ID:3681 is discarded due to the problem in the structural parameters.
SMILES-ID:3683 is discarded due to the problem in the structural parameters.
SMILES-ID:3684 is discarded due to the problem in the structural parameters.
SMILES-ID:3685 is discarded due to the problem in the structural parameters.
SMILES-ID:3700 is discarded due to the problem in the structural parameters.
SMILES-ID:3716 is discarded due to the problem in the structural parameters.
SMILES-ID:3720 is discarded due to the problem in the structural parameters.
SMILES-ID:3722 is discarded due to the problem in the structural parameters.
molecule-id;erf;rf;dnn;knn;svr;esvr;lr
945                 ;-5.386;-5.303;-4.785;-5.067;-4.670;-4.827;-4.797
946                 ;-6.299;-6.222;-6.730;-6.432;-6.622;-6.720;-6.718
947                 ;-6.621;-6.509;-7.285;-6.064;-6.829;-6.877;-6.894
948                 ;-8.673;-8.858;-9.515;-8.477;-9.235;-9.389;-8.990
949                 ;-8.608;-8.972;-9.180;-8.223;-9.011;-8.760;-8.749
950                 ;-8.880;-9.223;-9.838;-8.744;-8.806;-9.817;-8.778
951                 ;-8.461;-8.623;-9.069;-7.484;-8.371;-8.638;-8.328
952                 ;-8.476;-8.613;-9.212;-8.272;-8.395;-8.870;-8.372
953                 ;-8.466;-8.641;-9.233;-8.604;-8.407;-8.890;-8.384
954                 ;-9.180;-9.104;-9.738;-8.044;-8.981;-9.786;-8.970
955                 ;-9.302;-9.404;-9.630;-7.510;-8.708;-9.620;-8.806
956                 ;-5.798;-5.738;-5.205;-4.987;-4.274;-5.012;-4.489
957                 ;-5.510;-5.438;-4.601;-5.289;-4.242;-4.805;-4.477
958                 ;-5.281;-5.222;-5.084;-5.688;-4.846;-5.106;-4.993
959                 ;-5.281;-5.222;-5.084;-5.688;-4.846;-5.106;-4.993
960                 ;-5.788;-5.636;-4.982;-4.612;-4.480;-4.818;-4.638
961                 ;-5.770;-5.630;-4.979;-4.612;-4.479;-4.817;-4.637
962                 ;-6.216;-6.047;-6.426;-6.120;-5.528;-5.804;-5.570
963                 ;-6.250;-6.136;-6.523;-7.221;-5.639;-6.119;-5.674
964                 ;-5.873;-5.593;-5.639;-5.874;-5.480;-5.811;-5.517
965                 ;-5.872;-5.589;-5.639;-5.874;-5.480;-5.812;-5.517
966                 ;-6.027;-6.005;-5.494;-6.215;-5.515;-5.905;-5.607
967                 ;-6.392;-6.447;-6.091;-6.664;-6.046;-6.013;-6.033
968                 ;-8.299;-8.415;-9.362;-9.247;-8.409;-9.281;-8.373
969                 ;-8.588;-8.635;-9.592;-8.257;-8.589;-9.448;-8.605
970                 ;-8.299;-8.415;-9.362;-9.247;-8.409;-9.281;-8.373
971                 ;-8.125;-8.371;-8.765;-8.851;-7.678;-8.283;-7.863
972                 ;-6.563;-6.616;-6.354;-5.931;-6.902;-6.338;-6.968
973                 ;-8.872;-8.966;-9.443;-9.728;-8.338;-9.377;-8.563
974                 ;-5.653;-5.490;-5.359;-5.842;-5.237;-5.275;-5.382
975                 ;-7.796;-7.995;-7.833;-7.385;-7.795;-7.246;-7.814
976                 ;-8.322;-8.697;-8.476;-7.410;-8.070;-7.862;-8.029
977                 ;-7.901;-8.138;-7.989;-7.200;-7.867;-7.382;-7.875
978                 ;-7.827;-8.077;-7.969;-7.514;-7.970;-7.474;-7.979
979                 ;-7.955;-8.180;-8.243;-7.574;-8.154;-7.818;-8.148
980                 ;-8.628;-8.737;-8.776;-9.656;-8.575;-8.430;-8.672
981                 ;-8.405;-8.655;-8.723;-8.222;-8.518;-8.415;-8.493
982                 ;-8.430;-8.661;-8.706;-8.222;-8.506;-8.402;-8.481
983                 ;-7.896;-8.139;-8.130;-7.537;-7.958;-7.683;-7.978
984                 ;-8.418;-8.552;-8.793;-7.427;-8.361;-8.228;-8.271
985                 ;-6.646;-6.683;-6.478;-7.012;-6.672;-6.440;-6.612
986                 ;-7.785;-7.876;-7.709;-5.213;-7.723;-6.774;-7.786
987                 ;-7.689;-7.820;-7.651;-6.690;-7.572;-6.680;-7.668
988                 ;-7.624;-7.768;-7.549;-7.391;-7.444;-7.318;-7.472
989                 ;-7.624;-7.768;-7.549;-7.391;-7.444;-7.318;-7.472
990                 ;-7.610;-7.827;-7.647;-7.693;-7.443;-7.215;-7.484
991                 ;-9.310;-9.171;-8.926;-7.738;-9.291;-8.864;-9.315
992                 ;-9.054;-8.971;-8.897;-7.718;-9.063;-8.903;-9.069
993                 ;-9.072;-8.982;-8.807;-7.738;-9.023;-8.740;-9.049
994                 ;-9.247;-9.122;-8.852;-7.738;-9.153;-8.722;-9.148
995                 ;-9.101;-9.194;-8.850;-7.781;-8.635;-8.955;-8.676
996                 ;-8.655;-8.815;-9.289;-9.682;-8.441;-8.933;-8.566
997                 ;-8.976;-9.038;-9.320;-7.797;-8.783;-9.376;-8.788
998                 ;-8.632;-8.734;-9.325;-8.969;-8.469;-9.000;-8.567
999                 ;-8.570;-8.849;-8.817;-7.586;-8.766;-8.519;-8.727
1000                ;-7.861;-8.073;-8.004;-7.249;-7.721;-7.366;-7.749
1001                ;-8.035;-8.177;-8.235;-7.301;-7.889;-7.783;-7.880
1002                ;-7.408;-7.783;-7.403;-7.400;-7.534;-7.120;-7.565
1003                ;-7.404;-7.789;-7.403;-7.400;-7.534;-7.118;-7.566
1004                ;-7.554;-8.032;-7.696;-7.417;-7.721;-7.537;-7.737
1005                ;-7.408;-7.783;-7.403;-7.400;-7.534;-7.120;-7.565
1006                ;-7.408;-7.783;-7.403;-7.400;-7.534;-7.120;-7.565
1007                ;-7.554;-8.032;-7.696;-7.417;-7.721;-7.536;-7.737
1008                ;-6.414;-6.295;-6.669;-6.796;-6.476;-6.454;-6.512
1009                ;-6.579;-6.326;-6.808;-6.836;-6.434;-6.805;-6.374
1010                ;-7.136;-7.511;-7.625;-7.350;-7.105;-7.445;-7.183
1011                ;-7.136;-7.511;-7.625;-7.350;-7.105;-7.445;-7.183
1012                ;-7.136;-7.511;-7.625;-7.350;-7.105;-7.445;-7.183
1013                ;-7.137;-7.504;-7.626;-7.350;-7.105;-7.444;-7.184
1014                ;-7.136;-7.511;-7.625;-7.350;-7.105;-7.445;-7.183
1015                ;-7.138;-7.511;-7.626;-7.350;-7.105;-7.445;-7.183
1016                ;-7.332;-7.258;-8.014;-7.638;-7.311;-7.395;-7.389
1017                ;-7.161;-7.141;-7.857;-6.527;-7.025;-7.276;-7.082
1018                ;-7.324;-7.247;-8.007;-7.638;-7.304;-7.386;-7.382
1019                ;-7.322;-7.246;-8.011;-7.638;-7.309;-7.391;-7.386
1020                ;-7.330;-7.274;-8.022;-7.638;-7.360;-7.398;-7.424
1021                ;-7.328;-7.275;-8.025;-7.638;-7.363;-7.402;-7.428
1022                ;-8.623;-8.737;-8.986;-8.265;-8.654;-8.737;-8.590
1023                ;-7.449;-7.242;-8.210;-8.452;-6.741;-7.871;-6.894
1024                ;-7.586;-7.346;-7.877;-8.276;-6.357;-7.474;-6.501
1025                ;-5.917;-5.798;-5.486;-4.647;-4.994;-5.600;-4.981
1026                ;-5.256;-5.253;-5.084;-5.295;-4.907;-4.958;-4.990
1027                ;-7.768;-8.149;-8.176;-7.669;-7.578;-7.726;-7.577
1028                ;-7.863;-8.089;-8.529;-7.943;-7.909;-8.171;-7.841
1029                ;-8.038;-8.184;-8.140;-6.417;-7.602;-7.422;-7.610
1030                ;-7.943;-8.100;-8.104;-6.955;-7.445;-7.323;-7.485
1031                ;-7.867;-8.115;-8.164;-6.996;-7.634;-7.535;-7.659
1032                ;-8.559;-8.801;-8.918;-7.496;-8.317;-8.373;-8.297
1033                ;-8.564;-8.668;-9.092;-7.346;-8.429;-8.790;-8.427
1034                ;-8.588;-8.834;-9.682;-9.151;-9.555;-9.948;-9.556
1036                ;-8.567;-8.711;-9.085;-9.120;-8.152;-8.890;-8.307
1037                ;-8.366;-8.621;-8.585;-8.240;-8.753;-8.243;-8.699
1038                ;-8.225;-8.543;-8.284;-8.344;-8.526;-7.679;-8.466
1039                ;-7.889;-8.095;-8.081;-7.249;-7.806;-7.489;-7.834
1040                ;-8.841;-9.021;-9.886;-9.252;-8.840;-9.914;-9.031
1041                ;-8.882;-9.020;-9.839;-9.500;-8.819;-9.844;-8.984
1042                ;-9.370;-9.466;-10.112;-8.642;-9.369;-10.459;-9.232
1043                ;-9.357;-9.472;-10.114;-8.642;-9.361;-10.457;-9.224
1044                ;-6.406;-6.284;-6.841;-7.146;-6.753;-6.550;-6.857
1045                ;-7.812;-8.123;-7.842;-8.013;-8.150;-7.756;-8.088
1046                ;-7.800;-8.063;-7.789;-8.013;-8.145;-7.788;-8.078
1047                ;-6.200;-6.178;-5.970;-7.201;-6.198;-5.530;-6.175
1048                ;-9.246;-9.171;-9.690;-8.842;-8.937;-9.740;-8.900
1049                ;-9.305;-9.189;-9.863;-8.298;-8.982;-9.843;-8.975
1050                ;-5.762;-5.510;-5.379;-5.158;-4.853;-5.440;-5.013
1051                ;-8.527;-8.733;-8.399;-9.754;-8.440;-7.908;-8.569
1052                ;-8.494;-8.814;-8.774;-7.962;-8.600;-8.345;-8.572
1053                ;-7.233;-7.643;-7.350;-7.770;-7.314;-6.948;-7.355
1054                ;-5.491;-5.335;-5.483;-5.717;-5.300;-5.664;-5.312
1055                ;-8.388;-8.718;-8.539;-7.346;-8.399;-7.833;-8.413
1056                ;-7.920;-8.159;-8.014;-7.449;-8.069;-7.447;-8.051
1057                ;-6.548;-6.290;-6.732;-6.862;-5.818;-5.908;-5.846
1058                ;-7.011;-6.581;-7.168;-8.036;-6.190;-6.417;-6.359
1059                ;-10.075;-10.019;-10.482;-8.740;-9.668;-10.695;-9.595
1060                ;-10.596;-10.505;-10.618;-10.334;-10.324;-10.485;-10.210
1061                ;-10.787;-10.675;-10.719;-11.337;-10.573;-10.568;-10.474
1062                ;-10.678;-10.604;-10.689;-10.334;-10.463;-10.575;-10.339
1063                ;-6.200;-6.174;-5.970;-7.201;-6.199;-5.530;-6.175
1064                ;-5.961;-5.794;-5.183;-5.204;-4.589;-4.906;-4.763
1065                ;-5.685;-5.604;-5.105;-4.946;-4.566;-5.001;-4.785
1066                ;-5.685;-5.442;-4.772;-4.982;-4.345;-5.040;-4.509
1067                ;-7.874;-8.157;-7.872;-8.013;-7.899;-7.587;-7.905
1068                ;-6.337;-6.084;-5.710;-6.475;-5.856;-5.777;-5.894
1069                ;-7.383;-7.932;-7.419;-7.400;-7.554;-7.130;-7.592
1070                ;-7.375;-7.934;-7.414;-7.400;-7.551;-7.128;-7.589
1071                ;-7.527;-8.077;-7.721;-7.338;-7.749;-7.543;-7.772
1072                ;-6.455;-5.923;-6.672;-6.948;-6.029;-6.591;-5.992
1073                ;-5.753;-5.602;-5.706;-6.824;-5.579;-5.111;-5.613
1074                ;-8.625;-8.886;-9.064;-8.820;-8.370;-8.638;-8.454
1075                ;-9.381;-9.518;-9.775;-7.506;-9.436;-9.837;-9.266
1076                ;-9.001;-8.998;-9.422;-7.203;-8.029;-9.443;-7.895
1077                ;-9.084;-9.106;-9.370;-7.235;-8.144;-9.409;-8.010
1078                ;-10.457;-10.257;-10.350;-8.774;-9.674;-10.219;-9.570
1079                ;-9.145;-9.152;-8.753;-8.581;-8.456;-8.716;-8.628
1080                ;-5.707;-5.537;-5.286;-5.860;-5.091;-4.810;-5.197
1081                ;-7.898;-7.891;-6.931;-6.505;-7.717;-7.052;-7.732
1082                ;-6.104;-5.744;-6.392;-6.016;-5.564;-5.644;-5.576
1083                ;-7.112;-6.597;-7.604;-6.331;-6.267;-7.141;-6.445
1084                ;-6.222;-5.875;-6.561;-7.423;-5.583;-5.984;-5.618
1085                ;-6.663;-6.263;-7.056;-7.880;-6.145;-6.568;-6.297
1086                ;-6.008;-5.651;-6.271;-4.890;-6.824;-5.559;-6.876
1087                ;-6.108;-5.777;-5.411;-5.976;-4.953;-5.171;-5.007
1088                ;-6.027;-5.930;-5.424;-6.199;-4.924;-5.061;-5.015
1089                ;-6.024;-5.926;-5.419;-6.199;-4.923;-5.061;-5.013
1090                ;-7.446;-6.766;-7.973;-9.554;-6.564;-7.411;-6.728
1091                ;-8.886;-8.860;-9.315;-7.242;-8.502;-9.161;-8.544
1092                ;-8.905;-8.962;-9.397;-7.373;-8.544;-9.336;-8.588
1093                ;-8.872;-8.745;-8.889;-7.143;-8.555;-8.662;-8.651
1094                ;-8.887;-8.748;-8.893;-7.143;-8.551;-8.666;-8.647
1095                ;-9.172;-9.144;-9.043;-7.151;-8.358;-8.842;-8.448
1096                ;-9.140;-9.104;-9.151;-7.669;-8.661;-8.994;-8.714
1097                ;-6.760;-6.849;-7.098;-6.271;-6.703;-7.284;-6.667
1098                ;-9.036;-9.125;-8.905;-6.987;-8.463;-9.131;-8.561
1099                ;-9.613;-9.527;-9.812;-8.187;-8.871;-9.737;-8.962
1100                ;-9.787;-9.638;-9.882;-8.567;-9.026;-9.891;-9.111
1101                ;-9.557;-9.565;-9.863;-8.008;-8.977;-9.851;-9.050
1102                ;-9.789;-9.644;-9.881;-8.567;-9.024;-9.888;-9.108
1103                ;-7.949;-8.167;-8.761;-6.772;-7.975;-8.528;-7.915
1104                ;-7.939;-8.110;-8.687;-6.906;-7.877;-8.437;-7.830
1105                ;-7.512;-7.390;-8.232;-7.644;-7.538;-7.561;-7.477
1106                ;-7.508;-7.390;-8.230;-7.644;-7.537;-7.559;-7.476
1107                ;-7.618;-7.516;-8.299;-9.200;-7.184;-8.225;-7.257
1108                ;-7.592;-7.499;-8.274;-9.200;-7.170;-8.193;-7.243
1109                ;-7.670;-7.628;-8.071;-8.100;-7.110;-8.031;-7.220
1110                ;-9.633;-9.699;-9.440;-9.417;-9.661;-9.701;-9.646
1111                ;-8.140;-8.384;-8.367;-7.545;-8.226;-7.724;-8.214
1112                ;-8.697;-8.716;-8.878;-9.373;-8.546;-8.424;-8.555
1113                ;-8.748;-8.904;-9.034;-9.041;-8.708;-8.559;-8.760
1114                ;-8.245;-8.212;-8.793;-7.824;-8.009;-8.502;-8.040
1115                ;-8.245;-8.216;-8.785;-7.824;-8.006;-8.497;-8.037
1116                ;-7.831;-7.978;-8.963;-9.246;-7.608;-8.476;-7.531
1117                ;-7.741;-7.640;-8.617;-9.007;-7.468;-8.095;-7.420
1118                ;-9.271;-9.223;-9.246;-7.272;-9.299;-9.545;-9.255
1119                ;-7.797;-7.884;-8.744;-9.530;-7.835;-8.585;-7.807
1120                ;-8.993;-9.351;-8.683;-9.979;-7.505;-8.711;-7.747
1121                ;-8.134;-8.074;-9.233;-7.899;-7.514;-8.830;-7.570
1122                ;-8.346;-8.696;-8.722;-8.115;-8.286;-8.270;-8.181
1123                ;-8.553;-8.823;-8.755;-9.656;-8.319;-8.222;-8.314
1124                ;-9.013;-8.964;-9.857;-8.949;-9.258;-10.170;-9.293
1125                ;-8.114;-8.438;-8.338;-6.285;-8.031;-8.013;-8.031
1126                ;-6.622;-6.478;-7.121;-7.729;-6.329;-6.458;-6.491
1127                ;-7.142;-6.537;-7.761;-7.111;-6.655;-6.950;-6.833
1128                ;-6.620;-6.413;-6.943;-6.537;-6.337;-6.302;-6.540
1129                ;-7.904;-8.328;-8.645;-7.989;-8.409;-7.718;-8.059
1130                ;-9.068;-9.129;-9.721;-8.003;-8.994;-9.804;-9.017
1131                ;-8.656;-8.801;-9.228;-9.120;-8.515;-8.886;-8.671
1132                ;-8.708;-8.752;-9.177;-9.003;-8.561;-8.986;-8.717
1133                ;-8.994;-9.081;-9.700;-8.939;-8.959;-9.691;-8.968
1134                ;-9.068;-9.129;-9.721;-8.003;-8.994;-9.804;-9.017
1135                ;-9.060;-9.094;-9.672;-8.003;-8.959;-9.671;-8.978
1136                ;-9.072;-9.067;-9.387;-8.824;-8.629;-9.191;-8.613
1137                ;-9.042;-9.063;-9.414;-8.770;-8.609;-9.143;-8.599
1138                ;-8.700;-8.903;-9.143;-7.697;-8.942;-8.987;-8.892
1139                ;-8.102;-8.501;-8.358;-8.126;-8.333;-7.865;-8.316
1140                ;-9.257;-9.339;-9.302;-7.715;-9.459;-9.451;-9.408
1141                ;-9.535;-9.425;-9.321;-8.007;-9.532;-9.522;-9.579
1142                ;-9.210;-9.247;-9.838;-8.420;-8.647;-9.999;-8.722
1143                ;-8.834;-8.947;-9.184;-9.845;-9.289;-9.172;-9.312
1144                ;-8.621;-8.745;-9.160;-8.634;-9.301;-9.211;-9.186
1145                ;-8.708;-8.918;-9.159;-7.892;-9.463;-8.890;-9.323
1146                ;-8.829;-8.948;-9.171;-9.845;-9.278;-9.158;-9.299
1147                ;-8.752;-8.908;-9.029;-9.786;-9.394;-9.038;-9.413
1148                ;-8.632;-8.766;-9.294;-8.454;-9.578;-9.391;-9.444
1149                ;-6.968;-6.501;-7.894;-9.327;-6.533;-7.238;-6.637
1150                ;-8.455;-8.777;-8.838;-9.290;-7.987;-8.624;-8.100
1151                ;-8.425;-8.753;-8.747;-9.026;-7.914;-8.460;-8.033
1152                ;-7.679;-7.706;-8.287;-7.039;-7.718;-7.701;-7.666
1153                ;-7.881;-8.029;-8.458;-6.620;-7.767;-8.043;-7.763
1154                ;-7.886;-8.143;-8.256;-7.165;-7.997;-7.737;-8.008
1155                ;-7.880;-8.143;-8.256;-7.165;-7.997;-7.736;-8.008
1156                ;-5.681;-5.612;-5.548;-5.637;-4.906;-5.688;-4.973
1157                ;-8.253;-8.255;-8.529;-7.992;-7.513;-8.585;-7.710
1158                ;-8.739;-8.761;-8.807;-7.848;-7.530;-8.795;-7.739
1159                ;-8.078;-8.123;-8.914;-9.067;-7.947;-8.585;-7.976
1160                ;-8.267;-8.523;-8.595;-8.103;-7.689;-8.052;-7.871
1161                ;-8.275;-8.517;-8.607;-8.119;-7.732;-8.061;-7.902
1162                ;-8.823;-8.967;-9.080;-6.977;-8.009;-8.923;-8.123
1163                ;-8.987;-9.068;-8.849;-7.810;-8.060;-8.881;-8.191
1164                ;-8.657;-8.996;-9.154;-9.354;-8.280;-8.959;-8.481
1165                ;-9.093;-9.148;-9.102;-7.482;-7.919;-8.978;-8.067
1166                ;-8.462;-8.639;-9.222;-8.189;-8.263;-8.929;-8.362
1167                ;-8.442;-8.603;-9.024;-9.252;-8.043;-8.736;-8.169
1168                ;-7.634;-7.961;-7.855;-7.377;-7.644;-7.248;-7.678
1169                ;-9.128;-9.184;-9.315;-7.974;-8.555;-9.167;-8.644
1170                ;-9.025;-9.193;-9.477;-9.505;-8.898;-9.354;-9.086
1171                ;-8.702;-8.815;-9.138;-9.164;-8.686;-8.884;-8.793
1172                ;-9.022;-9.186;-9.479;-9.505;-8.903;-9.358;-9.090
1173                ;-9.061;-9.284;-10.084;-8.875;-11.053;-11.080;-11.047
1174                ;-7.727;-7.587;-8.306;-8.536;-7.485;-7.790;-7.605
1175                ;-7.655;-7.532;-8.109;-7.496;-7.516;-7.600;-7.589
1176                ;-7.793;-7.963;-8.300;-9.314;-7.686;-8.004;-7.878
1177                ;-9.082;-9.054;-9.559;-7.863;-8.821;-9.600;-8.841
1178                ;-9.072;-9.094;-9.448;-7.681;-8.570;-9.268;-8.661
1179                ;-8.751;-8.753;-9.372;-8.095;-9.130;-9.300;-9.019
1180                ;-8.648;-8.791;-8.602;-7.159;-8.019;-8.366;-8.059
1181                ;-8.953;-9.144;-8.941;-7.294;-8.184;-9.227;-8.303
1182                ;-8.221;-8.546;-8.417;-9.656;-8.405;-7.915;-8.473
1183                ;-8.509;-8.813;-8.833;-7.969;-8.519;-8.333;-8.502
1184                ;-8.527;-8.820;-8.839;-7.754;-8.522;-8.335;-8.504
1185                ;-5.888;-5.555;-5.644;-5.651;-5.419;-5.870;-5.447
1186                ;-5.817;-5.573;-5.560;-4.801;-5.149;-5.881;-5.236
1187                ;-9.075;-8.876;-9.749;-8.855;-8.445;-9.660;-8.584
1188                ;-8.647;-8.963;-7.733;-8.916;-7.602;-7.763;-7.848
1189                ;-8.323;-8.399;-9.659;-8.699;-8.519;-9.937;-8.545
1190                ;-6.392;-6.402;-6.957;-6.405;-6.909;-6.819;-6.975
1191                ;-6.390;-6.422;-6.967;-6.405;-6.923;-6.821;-6.990
1192                ;-7.296;-6.831;-7.726;-9.278;-6.640;-7.316;-6.746
1193                ;-5.758;-5.604;-5.319;-5.008;-5.024;-5.513;-5.142
1194                ;-5.909;-5.676;-5.467;-6.393;-5.284;-5.438;-5.350
1195                ;-5.773;-5.927;-5.372;-6.215;-5.072;-5.622;-4.934
1196                ;-8.644;-8.748;-8.299;-6.987;-7.958;-8.341;-8.099
1197                ;-8.711;-8.750;-8.045;-6.492;-8.138;-8.314;-8.266
1198                ;-8.564;-8.755;-8.891;-9.221;-8.307;-8.397;-8.454
1199                ;-8.379;-8.449;-8.766;-7.627;-8.322;-8.373;-8.328
1200                ;-8.537;-8.834;-9.104;-7.653;-8.518;-8.741;-8.521
1201                ;-8.602;-8.668;-8.820;-9.134;-8.338;-8.273;-8.487
1202                ;-8.545;-8.741;-8.877;-9.025;-8.295;-8.381;-8.443
1203                ;-8.468;-8.797;-8.897;-8.223;-8.470;-8.362;-8.425
1204                ;-8.548;-8.755;-8.870;-9.025;-8.290;-8.372;-8.437
1205                ;-8.652;-8.748;-8.756;-8.293;-8.307;-8.153;-8.485
1206                ;-8.553;-8.865;-9.122;-7.653;-8.537;-8.756;-8.541
1207                ;-7.432;-7.359;-8.166;-7.798;-7.613;-7.574;-7.802
1208                ;-7.265;-7.245;-8.030;-6.351;-7.758;-7.662;-7.822
1209                ;-7.432;-7.359;-8.166;-7.798;-7.613;-7.574;-7.801
1210                ;-7.266;-7.226;-8.025;-6.416;-7.751;-7.656;-7.815
1211                ;-8.415;-8.717;-8.089;-7.737;-7.726;-7.635;-7.836
1212                ;-6.839;-6.839;-7.864;-8.669;-6.876;-7.270;-6.964
1213                ;-6.874;-6.834;-7.884;-8.690;-6.885;-7.284;-6.974
1214                ;-8.123;-8.207;-8.793;-8.694;-7.953;-8.179;-7.983
1215                ;-8.074;-8.180;-8.764;-8.694;-7.933;-8.144;-7.963
1216                ;-9.465;-9.578;-9.835;-9.766;-10.537;-10.835;-10.265
1217                ;-9.361;-9.444;-9.824;-8.163;-10.289;-10.420;-10.261
1218                ;-10.193;-9.958;-9.803;-8.269;-10.211;-10.300;-10.179
1219                ;-8.576;-8.942;-10.108;-8.447;-8.869;-10.049;-8.711
1220                ;-8.576;-8.942;-10.108;-8.447;-8.869;-10.049;-8.711
1221                ;-8.393;-8.521;-8.684;-9.300;-8.232;-8.034;-8.386
1222                ;-8.139;-8.297;-8.468;-7.079;-7.795;-7.787;-7.794
1223                ;-8.418;-8.666;-8.822;-8.363;-8.446;-8.313;-8.558
1224                ;-8.194;-8.229;-9.307;-9.179;-8.209;-9.430;-8.190
1225                ;-8.156;-8.311;-9.442;-9.081;-8.248;-9.497;-8.193
1226                ;-8.171;-8.325;-9.447;-9.081;-8.251;-9.503;-8.195
1227                ;-7.860;-7.949;-8.078;-6.495;-7.631;-7.601;-7.640
1228                ;-7.872;-7.952;-8.081;-6.495;-7.635;-7.604;-7.644
1229                ;-7.771;-7.832;-8.185;-6.698;-7.318;-7.693;-7.322
1230                ;-7.757;-7.780;-8.031;-5.967;-7.721;-7.629;-7.700
1231                ;-8.714;-8.902;-9.105;-8.963;-8.778;-8.699;-8.830
1232                ;-8.580;-8.519;-9.062;-7.871;-8.812;-8.783;-8.703
1233                ;-8.598;-8.624;-9.483;-7.350;-9.035;-9.341;-8.947
1234                ;-9.195;-9.345;-8.896;-7.013;-8.776;-9.150;-8.823
1235                ;-6.513;-6.185;-7.505;-6.858;-7.456;-7.183;-7.577
1236                ;-8.056;-8.103;-8.567;-7.939;-7.810;-8.056;-7.821
1237                ;-8.467;-8.536;-8.809;-9.229;-7.985;-8.456;-8.117
1238                ;-8.984;-9.151;-9.413;-7.512;-8.906;-9.282;-8.927
1239                ;-8.911;-8.970;-8.238;-6.604;-8.330;-8.139;-8.397
1240                ;-8.732;-8.901;-8.088;-6.492;-8.462;-8.089;-8.427
1241                ;-8.320;-8.568;-9.015;-9.731;-8.028;-8.691;-8.195
1242                ;-8.220;-8.605;-8.937;-7.785;-8.006;-8.406;-8.019
1243                ;-7.235;-7.200;-7.443;-7.023;-6.839;-7.319;-6.871
1244                ;-7.235;-7.200;-7.443;-7.023;-6.839;-7.319;-6.871
1245                ;-8.139;-8.188;-8.758;-10.012;-7.704;-8.520;-7.751
1246                ;-8.143;-8.185;-8.758;-10.012;-7.705;-8.521;-7.753
1247                ;-8.527;-8.756;-8.952;-7.474;-8.836;-8.547;-8.769
1248                ;-8.328;-8.616;-8.946;-8.305;-8.519;-9.306;-8.080
1249                ;-8.328;-8.616;-8.946;-8.305;-8.519;-9.306;-8.080
1250                ;-8.893;-9.011;-9.378;-9.037;-9.627;-9.342;-9.503
1251                ;-8.829;-8.977;-9.221;-9.306;-9.514;-9.234;-9.389
1252                ;-8.884;-9.013;-9.377;-9.037;-9.626;-9.341;-9.502
1253                ;-8.838;-8.986;-9.225;-9.306;-9.517;-9.237;-9.393
1254                ;-8.609;-8.884;-8.633;-9.251;-8.921;-8.207;-9.053
1255                ;-8.602;-8.891;-8.632;-9.251;-8.919;-8.207;-9.052
1256                ;-8.880;-9.063;-8.822;-7.854;-8.619;-8.909;-8.712
1257                ;-8.862;-9.007;-8.730;-7.235;-8.841;-8.695;-8.894
1258                ;-8.972;-9.237;-8.699;-8.680;-8.785;-8.362;-8.985
