MoleculeID;PBFE(ERF);PBFE(RF);PBFE(DNN);PBFE(KNN);PBFE(SVR);PBFE(εSVR);PBFE(LR)
APVD_297_ZINC;	-6.257; -6.278; -6.843; -5.816; -6.843; -6.332; -6.863
APVD_298_ZINC;	-8.697; -8.791; -9.076; -9.384; -8.357; -8.723; -8.440
APVD_299_ZINC;	-7.665; -8.014; -7.896; -7.667; -7.423; -7.740; -7.426
APVD_300_ZINC;	-7.870; -8.081; -8.555; -7.827; -7.774; -8.271; -7.768
APVD_301_ZINC;	-7.885; -8.093; -8.611; -6.646; -7.902; -8.421; -7.901
APVD_302_ZINC;	-7.113; -7.271; -7.304; -6.480; -6.741; -7.393; -6.763
APVD_303_ZINC;	-8.321; -8.540; -8.980; -7.016; -8.644; -8.545; -8.609
APVD_304_ZINC;	-9.088; -9.021; -9.702; -8.942; -8.538; -9.612; -8.609
APVD_305_ZINC;	-7.524; -7.543; -7.856; -7.600; -7.111; -7.607; -7.056
APVD_306_ZINC;	-8.412; -8.635; -8.796; -8.295; -8.598; -8.521; -8.552
APVD_307_ZINC;	-8.631; -8.677; -8.811; -9.606; -8.624; -8.511; -8.637
APVD_308_ZINC;	-8.854; -9.091; -9.321; -9.838; -8.486; -9.124; -8.676
APVD_309_ZINC;	-8.237; -8.370; -8.932; -8.851; -7.794; -8.403; -7.938
APVD_310_ZINC;	-8.343; -8.680; -8.655; -8.088; -8.605; -8.059; -8.549
APVD_311_ZINC;	-6.884; -7.207; -7.192; -6.509; -7.321; -7.194; -7.358
APVD_312_ZINC;	-8.853; -8.797; -9.468; -8.699; -8.138; -8.952; -8.194
APVD_313_ZINC;	-8.885; -8.680; -9.272; -8.519; -8.003; -8.733; -8.059
APVD_314_ZINC;	-6.585; -6.358; -7.050; -6.495; -6.617; -6.957; -6.689
APVD_315_ZINC;	-8.492; -8.784; -8.714; -7.779; -8.578; -7.945; -8.500
APVD_316_ZINC;	-8.329; -8.606; -8.509; -7.345; -8.338; -7.696; -8.288
APVD_317_ZINC;	-7.567; -7.768; -7.874; -5.385; -7.749; -7.250; -7.733
APVD_318_ZINC;	-7.709; -8.218; -7.857; -5.665; -7.943; -7.442; -7.912
APVD_319_ZINC;	-8.389; -8.669; -8.403; -6.819; -8.275; -7.597; -8.231
APVD_320_ZINC;	-8.286; -8.538; -8.326; -7.345; -8.173; -7.513; -8.129
APVD_321_ZINC;	-7.351; -7.744; -7.817; -7.223; -7.292; -7.746; -7.367
APVD_322_ZINC;	-7.795; -8.133; -7.957; -7.321; -7.764; -7.224; -7.747
APVD_323_ZINC;	-8.224; -8.590; -8.382; -7.239; -8.174; -7.728; -8.154
APVD_324_ZINC;	-7.643; -7.975; -7.966; -7.358; -7.417; -8.062; -7.481
APVD_325_ZINC;	-7.265; -7.336; -7.393; -6.986; -7.332; -7.237; -7.357
APVD_326_ZINC;	-7.771; -7.830; -7.977; -5.824; -7.507; -7.537; -7.437
APVD_327_ZINC;	-7.903; -8.078; -8.097; -7.280; -7.929; -7.959; -7.852
APVD_328_ZINC;	-7.709; -8.039; -7.783; -7.602; -7.737; -7.528; -7.676
APVD_329_ZINC;	-7.659; -8.060; -7.774; -7.507; -7.676; -7.529; -7.630
APVD_330_ZINC;	-7.651; -7.827; -7.953; -6.265; -7.512; -7.286; -7.384
APVD_331_ZINC;	-5.786; -5.543; -5.361; -5.158; -5.093; -5.379; -5.213
APVD_332_ZINC;	-8.435; -8.623; -8.783; -8.295; -8.588; -8.510; -8.543
APVD_333_ZINC;	-8.432; -8.641; -8.790; -8.295; -8.593; -8.517; -8.548
APVD_334_ZINC;	-6.083; -5.875; -5.890; -7.230; -5.463; -5.333; -5.482
APVD_335_ZINC;	-8.690; -8.929; -8.424; -7.813; -8.290; -8.472; -8.313
APVD_336_ZINC;	-7.264; -7.521; -7.382; -6.514; -7.184; -7.016; -7.189
APVD_337_ZINC;	-7.793; -7.906; -7.985; -5.636; -7.890; -7.423; -7.878
APVD_338_ZINC;	-6.837; -7.200; -7.311; -6.787; -7.043; -6.886; -7.051
APVD_339_ZINC;	-8.711; -8.894; -9.806; -8.641; -8.622; -9.759; -8.697
APVD_340_ZINC;	-8.716; -8.888; -9.810; -8.641; -8.627; -9.769; -8.703
APVD_341_ZINC;	-9.050; -9.253; -9.357; -9.160; -8.533; -9.627; -8.709
APVD_342_ZINC;	-9.067; -9.277; -9.649; -9.643; -8.581; -9.812; -8.757
APVD_343_ZINC;	-5.501; -5.286; -5.141; -4.899; -4.745; -5.190; -4.930
APVD_344_ZINC;	-8.069; -8.316; -8.127; -7.020; -7.599; -7.343; -7.661
APVD_345_ZINC;	-8.251; -8.420; -8.598; -6.134; -8.093; -8.067; -8.113
APVD_346_ZINC;	-8.327; -8.619; -8.737; -6.259; -8.261; -8.311; -8.253
APVD_347_ZINC;	-7.800; -8.186; -8.394; -7.777; -7.532; -7.830; -7.542
APVD_348_ZINC;	-7.342; -7.707; -7.395; -7.118; -7.155; -7.124; -7.267
APVD_349_ZINC;	-5.603; -5.549; -5.325; -5.008; -4.993; -5.537; -5.142
APVD_350_ZINC;	-8.533; -8.579; -8.953; -9.620; -8.252; -8.653; -8.298
APVD_351_ZINC;	-8.731; -8.736; -9.176; -8.920; -8.441; -8.876; -8.472
APVD_352_ZINC;	-8.036; -8.338; -8.869; -6.205; -8.348; -8.613; -8.322
APVD_353_ZINC;	-6.994; -7.444; -8.560; -8.762; -7.190; -7.754; -7.244
APVD_354_ZINC;	-7.732; -8.002; -8.102; -7.463; -7.731; -7.725; -7.709
APVD_355_ZINC;	-6.604; -6.731; -7.597; -7.234; -6.785; -7.031; -6.733
APVD_356_ZINC;	-8.582; -8.871; -9.415; -8.066; -8.153; -8.921; -8.141
APVD_357_ZINC;	-7.529; -7.573; -8.364; -7.664; -7.813; -7.981; -7.858
APVD_358_ZINC;	-8.493; -8.703; -9.058; -7.374; -8.375; -8.477; -8.335
APVD_359_ZINC;	-8.493; -8.703; -9.058; -7.374; -8.375; -8.477; -8.335
APVD_360_ZINC;	-8.104; -8.280; -8.891; -7.165; -7.679; -8.426; -7.698
APVD_361_ZINC;	-8.447; -8.760; -8.930; -8.656; -8.224; -8.469; -8.238
APVD_362_ZINC;	-8.447; -8.760; -8.930; -8.656; -8.224; -8.469; -8.238
APVD_363_ZINC;	-7.954; -8.122; -8.468; -7.606; -7.799; -8.178; -7.725
APVD_364_ZINC;	-7.796; -8.045; -8.146; -7.635; -7.502; -7.695; -7.441
APVD_365_ZINC;	-7.603; -7.426; -8.308; -8.569; -7.301; -7.591; -7.376
APVD_366_ZINC;	-7.871; -7.987; -8.192; -7.113; -7.515; -7.881; -7.581
APVD_367_ZINC;	-6.788; -6.800; -7.438; -6.746; -6.592; -6.856; -6.617
APVD_368_ZINC;	-5.676; -5.571; -5.428; -5.502; -5.405; -5.732; -5.519
APVD_369_ZINC;	-7.301; -7.604; -7.421; -5.222; -7.638; -6.651; -7.589
APVD_370_ZINC;	-7.597; -7.950; -7.673; -6.855; -7.342; -7.330; -7.405
APVD_371_ZINC;	-7.576; -7.956; -7.665; -6.855; -7.337; -7.326; -7.399
APVD_372_ZINC;	-7.690; -8.157; -7.991; -7.583; -7.531; -7.773; -7.579
APVD_373_ZINC;	-7.745; -7.831; -8.035; -8.579; -7.272; -7.406; -7.326
APVD_374_ZINC;	-7.965; -8.096; -8.299; -6.669; -7.431; -7.710; -7.488
APVD_375_ZINC;	-8.282; -8.558; -8.941; -6.205; -8.266; -8.571; -8.231
APVD_376_ZINC;	-6.320; -6.213; -6.340; -6.684; -6.230; -6.228; -6.195
APVD_377_ZINC;	-6.360; -6.177; -6.116; -7.372; -5.955; -5.768; -5.942
APVD_378_ZINC;	-6.414; -6.337; -6.357; -6.749; -6.103; -5.917; -6.053
APVD_379_ZINC;	-6.539; -6.482; -6.485; -5.978; -6.289; -6.414; -6.217
APVD_380_ZINC;	-6.416; -6.337; -6.358; -6.749; -6.105; -5.916; -6.054
APVD_381_ZINC;	-6.539; -6.481; -6.485; -5.978; -6.290; -6.414; -6.218
APVD_382_ZINC;	-8.302; -8.637; -8.614; -7.322; -8.429; -8.039; -8.414
APVD_383_ZINC;	-7.285; -7.567; -7.459; -5.042; -7.617; -6.806; -7.555
APVD_384_ZINC;	-8.649; -8.875; -9.523; -8.968; -8.311; -9.161; -8.442
APVD_385_ZINC;	-7.067; -6.656; -7.464; -9.165; -6.562; -7.085; -6.645
APVD_386_ZINC;	-7.170; -7.239; -8.443; -8.906; -7.006; -7.689; -7.050
APVD_387_ZINC;	-7.168; -7.377; -8.569; -8.690; -7.057; -7.652; -7.101
APVD_388_ZINC;	-5.620; -5.559; -5.260; -5.089; -4.932; -5.381; -5.084
APVD_389_ZINC;	-5.692; -5.665; -5.278; -5.008; -4.874; -5.433; -5.019
APVD_390_ZINC;	-8.795; -8.950; -8.960; -7.957; -7.547; -8.629; -7.733
APVD_391_ZINC;	-7.221; -7.605; -7.343; -6.952; -7.070; -7.049; -7.165
APVD_392_ZINC;	-6.397; -6.352; -6.272; -6.638; -6.648; -6.160; -6.654
APVD_393_ZINC;	-8.115; -8.262; -8.867; -8.412; -8.068; -8.403; -8.071
APVD_394_ZINC;	-8.699; -8.794; -8.973; -8.598; -8.501; -8.794; -8.606
APVD_395_ZINC;	-9.092; -9.192; -9.347; -7.641; -8.441; -9.496; -8.530
APVD_396_ZINC;	-7.926; -8.001; -8.519; -8.157; -7.594; -8.230; -7.478
APVD_397_ZINC;	-8.100; -8.259; -8.699; -8.124; -7.909; -8.271; -7.953
APVD_398_ZINC;	-8.838; -9.008; -8.895; -7.939; -8.318; -8.937; -8.334
APVD_399_ZINC;	-8.057; -8.271; -8.279; -6.147; -8.083; -7.534; -7.998
APVD_400_ZINC;	-6.168; -5.961; -6.565; -6.173; -5.808; -6.399; -5.748
APVD_401_ZINC;	-6.102; -5.913; -6.474; -6.173; -5.820; -6.421; -5.738
APVD_402_ZINC;	-8.676; -8.883; -9.167; -9.300; -8.467; -8.813; -8.559
APVD_403_ZINC;	-7.773; -7.927; -8.453; -8.418; -7.577; -7.867; -7.674
APVD_404_ZINC;	-7.985; -8.221; -8.615; -8.405; -7.836; -8.361; -7.815
APVD_405_ZINC;	-8.048; -8.247; -8.757; -6.582; -8.026; -8.557; -7.998
APVD_406_ZINC;	-7.561; -7.935; -7.815; -6.817; -8.027; -7.316; -8.085
APVD_407_ZINC;	-6.634; -6.948; -7.370; -7.457; -7.123; -6.962; -7.144
APVD_408_ZINC;	-7.441; -7.699; -7.869; -6.403; -7.503; -7.133; -7.562
APVD_409_ZINC;	-8.551; -8.482; -9.146; -9.508; -8.006; -9.007; -8.138
APVD_410_ZINC;	-8.247; -8.184; -9.042; -9.101; -8.021; -8.992; -8.014
APVD_411_ZINC;	-8.460; -8.763; -9.382; -9.059; -8.187; -9.210; -8.306
APVD_412_ZINC;	-7.603; -7.426; -8.307; -8.569; -7.301; -7.590; -7.376
APVD_413_ZINC;	-6.950; -7.051; -7.438; -6.780; -6.725; -6.780; -6.828
APVD_414_ZINC;	-6.943; -7.074; -7.821; -7.877; -7.031; -7.347; -7.117
APVD_415_ZINC;	-7.885; -8.157; -7.974; -6.537; -7.512; -7.327; -7.484
APVD_416_ZINC;	-7.180; -7.185; -7.717; -7.389; -7.045; -7.069; -7.121
APVD_417_ZINC;	-7.250; -7.376; -7.769; -7.157; -7.234; -7.365; -7.295
APVD_418_ZINC;	-8.915; -9.121; -8.702; -8.845; -8.002; -8.323; -8.313
APVD_419_ZINC;	-7.206; -7.378; -7.589; -7.732; -7.298; -7.322; -7.329
APVD_420_ZINC;	-6.881; -7.024; -7.183; -6.879; -6.889; -6.998; -6.847
APVD_421_ZINC;	-7.582; -7.768; -7.733; -7.321; -7.368; -7.084; -7.396
APVD_422_ZINC;	-7.729; -7.964; -7.827; -7.194; -7.557; -7.379; -7.570
APVD_423_ZINC;	-8.271; -8.462; -8.356; -7.959; -8.372; -7.682; -8.344
APVD_424_ZINC;	-8.478; -8.632; -9.124; -7.959; -8.765; -8.780; -8.722
APVD_425_ZINC;	-8.339; -8.560; -8.816; -8.406; -8.723; -8.424; -8.670
APVD_426_ZINC;	-8.177; -8.613; -8.318; -7.871; -8.475; -7.597; -8.428
APVD_427_ZINC;	-7.836; -8.128; -8.108; -7.445; -7.822; -7.531; -7.818
APVD_428_ZINC;	-8.290; -8.521; -8.671; -8.159; -7.788; -8.017; -7.880
APVD_429_ZINC;	-8.278; -8.336; -9.032; -8.680; -7.916; -8.857; -7.979
APVD_430_ZINC;	-8.293; -8.462; -9.344; -9.218; -7.846; -8.908; -7.813
APVD_431_ZINC;	-6.521; -6.241; -6.716; -6.111; -6.016; -6.202; -5.999
APVD_432_ZINC;	-6.385; -6.141; -6.591; -6.743; -6.584; -6.111; -6.712
APVD_433_ZINC;	-6.246; -6.165; -6.025; -7.146; -5.768; -5.563; -5.797
APVD_434_ZINC;	-8.667; -8.650; -9.311; -8.580; -8.521; -9.073; -8.556
APVD_435_ZINC;	-6.633; -6.754; -7.027; -6.734; -7.044; -6.724; -7.137
APVD_436_ZINC;	-9.009; -9.042; -9.567; -8.112; -8.549; -9.495; -8.585
APVD_437_ZINC;	-6.987; -7.156; -7.168; -6.503; -6.714; -7.238; -6.746
APVD_438_ZINC;	-6.183; -5.933; -6.467; -5.926; -5.998; -5.687; -6.178
APVD_439_ZINC;	-6.534; -6.355; -6.756; -6.044; -6.062; -5.983; -6.070
APVD_440_ZINC;	-8.345; -8.542; -9.147; -9.531; -7.944; -8.907; -7.997
APVD_441_ZINC;	-7.483; -7.714; -8.114; -6.887; -7.690; -7.614; -7.669
APVD_442_ZINC;	-7.477; -7.660; -7.767; -5.620; -7.487; -7.231; -7.498
APVD_443_ZINC;	-7.483; -7.714; -8.114; -6.887; -7.690; -7.614; -7.669
APVD_444_ZINC;	-6.455; -6.586; -7.239; -7.312; -6.955; -6.883; -6.991
APVD_445_ZINC;	-6.431; -6.234; -7.423; -7.936; -6.094; -6.511; -6.234
APVD_446_ZINC;	-8.467; -8.536; -9.280; -9.269; -8.068; -8.923; -8.166
APVD_447_ZINC;	-8.378; -8.527; -8.969; -8.415; -7.993; -8.655; -8.081
APVD_448_ZINC;	-5.661; -5.615; -5.188; -4.801; -4.602; -5.270; -4.746
APVD_449_ZINC;	-6.855; -6.394; -6.988; -8.339; -6.332; -6.749; -6.475
APVD_450_ZINC;	-7.175; -7.067; -7.778; -5.606; -7.541; -7.164; -7.577
APVD_451_ZINC;	-8.412; -8.706; -8.921; -8.406; -8.746; -8.477; -8.658
APVD_452_ZINC;	-8.322; -8.388; -8.390; -9.449; -7.758; -8.248; -7.928
APVD_453_ZINC;	-8.011; -8.099; -8.958; -10.198; -7.863; -8.801; -7.878
APVD_454_ZINC;	-7.896; -8.006; -8.538; -7.727; -7.703; -8.086; -7.733
APVD_455_ZINC;	-5.964; -5.616; -6.237; -7.009; -5.560; -5.868; -5.590
APVD_456_ZINC;	-6.377; -6.188; -6.815; -6.771; -6.281; -6.180; -6.419
APVD_457_ZINC;	-6.523; -6.658; -7.006; -5.707; -7.101; -6.459; -7.173
APVD_458_ZINC;	-7.766; -8.369; -8.144; -7.463; -7.840; -8.183; -7.881
APVD_459_ZINC;	-8.680; -8.827; -9.424; -8.851; -8.788; -9.218; -8.862
APVD_460_ZINC;	-8.831; -8.875; -9.519; -9.397; -8.837; -9.378; -8.911
APVD_461_ZINC;	-8.907; -9.083; -8.771; -9.375; -8.019; -8.398; -8.305
APVD_462_ZINC;	-6.121; -5.912; -5.852; -6.498; -6.281; -5.709; -6.375
APVD_463_ZINC;	-8.254; -8.453; -8.481; -7.322; -8.327; -7.908; -8.320
APVD_464_ZINC;	-8.467; -8.793; -8.671; -7.096; -8.517; -8.194; -8.495
APVD_465_ZINC;	-8.061; -8.335; -8.474; -8.780; -7.640; -7.804; -7.872
APVD_466_ZINC;	-8.062; -8.342; -8.433; -8.569; -7.639; -7.807; -7.868
APVD_467_ZINC;	-7.837; -8.128; -8.108; -7.445; -7.822; -7.531; -7.818
APVD_468_ZINC;	-7.082; -7.244; -7.525; -5.792; -7.362; -6.935; -7.387
APVD_469_ZINC;	-8.343; -8.680; -8.655; -8.088; -8.605; -8.059; -8.549
APVD_470_ZINC;	-6.831; -6.339; -7.919; -8.332; -7.007; -7.165; -7.098
APVD_471_ZINC;	-6.828; -6.337; -7.915; -8.460; -7.004; -7.159; -7.095
APVD_472_ZINC;	-8.132; -8.340; -8.116; -8.773; -7.614; -7.926; -7.751
APVD_473_ZINC;	-6.117; -6.299; -6.606; -6.013; -6.388; -6.441; -6.444
APVD_474_ZINC;	-8.551; -8.482; -9.146; -9.508; -8.006; -9.007; -8.138
APVD_475_ZINC;	-8.436; -8.736; -9.298; -9.493; -8.176; -9.040; -8.326
APVD_476_ZINC;	-8.436; -8.736; -9.298; -9.493; -8.176; -9.040; -8.326
APVD_477_ZINC;	-7.429; -7.370; -8.052; -6.416; -7.716; -7.642; -7.758
APVD_478_ZINC;	-6.385; -6.141; -6.591; -6.743; -6.585; -6.111; -6.712
APVD_479_ZINC;	-6.732; -6.900; -7.300; -5.925; -7.108; -7.118; -7.164
APVD_480_ZINC;	-7.541; -7.448; -7.950; -8.030; -7.067; -7.527; -7.118
APVD_481_ZINC;	-7.558; -7.442; -7.843; -8.392; -6.867; -7.466; -6.972
APVD_482_ZINC;	-8.470; -8.617; -9.068; -7.959; -8.751; -8.718; -8.695
APVD_483_ZINC;	-8.502; -8.715; -9.328; -7.959; -8.951; -9.023; -8.880
APVD_484_ZINC;	-7.872; -7.962; -7.947; -6.669; -7.386; -7.296; -7.469
APVD_485_ZINC;	-6.634; -6.949; -7.369; -7.457; -7.123; -6.962; -7.145
APVD_486_ZINC;	-7.251; -7.501; -7.662; -6.465; -7.358; -7.081; -7.364
APVD_487_ZINC;	-8.622; -8.849; -8.964; -8.134; -8.881; -8.519; -8.740
APVD_488_ZINC;	-8.622; -8.849; -8.964; -8.134; -8.881; -8.519; -8.740
APVD_489_ZINC;	-8.639; -8.898; -8.932; -7.964; -8.795; -8.361; -8.684
APVD_490_ZINC;	-8.639; -8.898; -8.932; -7.964; -8.795; -8.361; -8.684
APVD_491_ZINC;	-7.789; -8.046; -8.105; -7.326; -7.644; -7.504; -7.635
APVD_492_ZINC;	-7.978; -8.161; -8.342; -7.400; -7.833; -7.846; -7.808
APVD_493_ZINC;	-8.097; -8.419; -8.380; -7.488; -7.800; -7.525; -7.848
APVD_494_ZINC;	-8.468; -8.786; -8.645; -7.926; -8.144; -7.928; -8.144
APVD_495_ZINC;	-8.299; -8.455; -9.338; -9.218; -7.802; -8.911; -7.783
APVD_496_ZINC;	-8.020; -8.173; -8.915; -8.630; -7.950; -8.336; -7.942
APVD_497_ZINC;	-8.019; -8.170; -8.915; -8.630; -7.951; -8.336; -7.942
APVD_498_ZINC;	-9.086; -9.006; -9.703; -8.942; -8.542; -9.617; -8.612
APVD_499_ZINC;	-8.028; -7.976; -8.649; -7.476; -7.867; -8.509; -7.854
APVD_500_ZINC;	-7.591; -7.673; -8.650; -8.915; -7.237; -8.139; -7.260
APVD_501_ZINC;	-7.773; -7.915; -7.913; -7.637; -7.543; -7.756; -7.517
APVD_502_ZINC;	-8.295; -8.271; -8.939; -8.866; -7.914; -8.757; -7.964
APVD_503_ZINC;	-8.283; -8.340; -9.002; -8.680; -7.946; -8.835; -7.997
APVD_504_ZINC;	-8.230; -8.331; -8.891; -8.680; -7.760; -8.526; -7.805
APVD_505_ZINC;	-8.242; -7.829; -8.227; -9.538; -7.291; -7.993; -7.484
APVD_506_ZINC;	-8.245; -7.828; -8.227; -9.538; -7.290; -7.992; -7.483
APVD_507_ZINC;	-8.075; -8.357; -8.515; -6.124; -8.057; -8.008; -8.064
APVD_508_ZINC;	-8.090; -8.508; -8.544; -5.837; -8.235; -8.248; -8.226
APVD_509_ZINC;	-6.389; -6.271; -7.239; -7.438; -6.516; -6.670; -6.631
APVD_510_ZINC;	-6.414; -6.281; -7.253; -7.438; -6.521; -6.681; -6.636
APVD_511_ZINC;	-6.415; -6.283; -7.248; -7.438; -6.521; -6.677; -6.635
APVD_512_ZINC;	-6.389; -6.271; -7.239; -7.438; -6.516; -6.670; -6.631
APVD_513_ZINC;	-6.570; -6.378; -7.193; -6.094; -6.993; -7.289; -7.009
APVD_514_ZINC;	-6.557; -6.410; -6.959; -6.177; -6.645; -6.953; -6.707
APVD_515_ZINC;	-6.754; -6.508; -7.362; -6.826; -6.843; -7.323; -6.911
APVD_516_ZINC;	-8.417; -8.460; -8.882; -8.011; -8.256; -8.675; -8.273
APVD_517_ZINC;	-7.766; -7.860; -7.993; -8.579; -7.291; -7.415; -7.367
APVD_518_ZINC;	-8.632; -8.632; -9.328; -8.457; -8.570; -9.091; -8.593
APVD_519_ZINC;	-8.202; -8.558; -8.351; -7.327; -8.152; -7.713; -8.133
APVD_520_ZINC;	-7.355; -7.619; -8.658; -8.488; -7.278; -7.747; -7.356
APVD_521_ZINC;	-7.227; -7.472; -8.572; -8.762; -7.229; -7.798; -7.306
APVD_522_ZINC;	-9.000; -9.083; -9.092; -9.578; -7.751; -8.871; -8.054
APVD_523_ZINC;	-8.404; -8.679; -9.534; -7.622; -8.414; -9.232; -8.382
APVD_524_ZINC;	-8.335; -8.713; -9.571; -8.750; -8.284; -9.006; -8.251
APVD_525_ZINC;	-7.886; -7.707; -8.561; -7.503; -7.765; -8.392; -7.757
APVD_526_ZINC;	-7.447; -7.405; -8.543; -8.967; -7.175; -8.003; -7.194
APVD_527_ZINC;	-8.115; -8.116; -8.826; -7.924; -7.962; -8.647; -7.959
APVD_528_ZINC;	-7.770; -7.834; -8.825; -8.901; -7.295; -8.318; -7.328
APVD_529_ZINC;	-7.731; -7.695; -8.402; -7.777; -7.728; -8.021; -7.699
APVD_530_ZINC;	-7.493; -7.547; -8.589; -8.961; -7.118; -8.084; -7.161
APVD_531_ZINC;	-7.572; -7.889; -7.643; -5.381; -7.693; -6.939; -7.642
APVD_532_ZINC;	-7.545; -7.907; -7.607; -5.381; -7.586; -6.932; -7.561
APVD_533_ZINC;	-8.463; -8.703; -9.063; -7.428; -8.282; -8.899; -8.278
APVD_534_ZINC;	-8.261; -8.543; -9.049; -6.560; -8.233; -8.936; -8.170
APVD_535_ZINC;	-8.247; -8.540; -9.052; -6.560; -8.235; -8.938; -8.173
APVD_536_ZINC;	-8.340; -8.577; -9.400; -7.687; -8.295; -9.189; -8.260
APVD_537_ZINC;	-8.298; -8.549; -8.643; -8.587; -8.017; -8.240; -8.182
APVD_538_ZINC;	-8.262; -8.685; -8.662; -8.486; -8.198; -8.399; -8.348
APVD_539_ZINC;	-7.737; -7.973; -7.906; -6.456; -7.922; -7.260; -7.930
APVD_540_ZINC;	-7.916; -8.339; -8.003; -6.459; -8.112; -7.542; -8.105
APVD_541_ZINC;	-7.734; -7.980; -7.913; -6.658; -7.930; -7.265; -7.937
APVD_542_ZINC;	-7.935; -8.321; -7.805; -5.560; -7.968; -7.094; -7.954
APVD_543_ZINC;	-8.741; -8.973; -9.068; -9.227; -8.906; -8.655; -8.996
APVD_544_ZINC;	-8.049; -8.237; -8.471; -7.495; -7.671; -7.854; -7.751
APVD_545_ZINC;	-8.065; -8.290; -8.512; -7.140; -7.973; -7.923; -7.968
APVD_546_ZINC;	-7.299; -7.603; -7.487; -7.556; -7.339; -6.980; -7.409
APVD_547_ZINC;	-6.352; -6.047; -6.552; -6.044; -5.860; -5.749; -5.882
APVD_548_ZINC;	-6.919; -7.099; -7.220; -5.741; -7.274; -6.694; -7.293
APVD_549_ZINC;	-6.650; -6.532; -6.306; -6.659; -6.621; -6.498; -6.554
APVD_550_ZINC;	-6.211; -6.236; -6.806; -6.578; -6.859; -6.593; -6.892
APVD_551_ZINC;	-6.339; -6.283; -6.269; -6.552; -6.320; -5.773; -6.463
APVD_552_ZINC;	-6.230; -6.311; -6.515; -6.377; -6.689; -6.512; -6.749
APVD_553_ZINC;	-6.385; -6.405; -6.487; -6.432; -6.588; -6.300; -6.643
APVD_554_ZINC;	-8.389; -8.669; -8.403; -6.819; -8.276; -7.597; -8.231
APVD_555_ZINC;	-8.286; -8.538; -8.326; -7.345; -8.174; -7.513; -8.130
APVD_556_ZINC;	-6.486; -6.248; -6.732; -6.083; -6.316; -6.140; -6.450
APVD_557_ZINC;	-6.312; -6.271; -6.428; -6.873; -6.138; -6.043; -6.070
APVD_558_ZINC;	-8.075; -8.344; -8.486; -7.906; -7.807; -7.881; -7.974
APVD_559_ZINC;	-7.682; -7.407; -8.380; -7.200; -7.654; -8.227; -7.664
APVD_560_ZINC;	-7.235; -7.280; -8.467; -8.961; -6.995; -7.948; -7.029
APVD_561_ZINC;	-6.392; -6.299; -6.953; -6.417; -6.950; -6.542; -7.013
APVD_562_ZINC;	-6.021; -5.749; -5.900; -6.844; -5.628; -5.429; -5.636
APVD_563_ZINC;	-6.885; -6.948; -7.475; -5.244; -7.669; -7.050; -7.673
APVD_564_ZINC;	-6.190; -5.963; -6.592; -6.616; -6.086; -5.939; -6.237
APVD_565_ZINC;	-7.676; -7.717; -8.225; -9.044; -7.150; -8.054; -7.119
APVD_566_ZINC;	-7.872; -7.677; -8.414; -7.220; -7.177; -8.054; -7.129
APVD_567_ZINC;	-6.469; -6.242; -6.908; -4.746; -7.159; -6.129; -7.220
APVD_568_ZINC;	-8.071; -8.311; -8.148; -6.828; -8.066; -7.277; -8.025
APVD_569_ZINC;	-8.073; -8.315; -8.137; -7.218; -8.057; -7.274; -8.016
APVD_570_ZINC;	-8.737; -9.003; -8.885; -6.616; -7.317; -8.454; -7.464
APVD_571_ZINC;	-6.584; -6.418; -6.911; -6.283; -6.613; -7.039; -6.636
APVD_572_ZINC;	-6.340; -6.237; -6.420; -7.201; -6.425; -6.097; -6.403
APVD_573_ZINC;	-6.339; -6.228; -6.426; -7.012; -6.429; -6.098; -6.407
APVD_574_ZINC;	-6.003; -5.648; -6.194; -6.394; -5.574; -6.042; -5.561
APVD_575_ZINC;	-6.781; -7.064; -7.247; -6.295; -6.901; -7.131; -6.863
APVD_576_ZINC;	-5.763; -5.630; -5.239; -5.175; -4.615; -5.127; -4.791
APVD_577_ZINC;	-5.759; -5.629; -5.239; -5.175; -4.615; -5.126; -4.790
APVD_578_ZINC;	-6.531; -6.210; -7.106; -8.388; -6.116; -6.544; -6.252
APVD_579_ZINC;	-6.542; -6.589; -6.785; -6.786; -6.871; -6.463; -6.995
APVD_580_ZINC;	-6.292; -6.354; -6.783; -5.902; -6.931; -6.612; -6.988
APVD_581_ZINC;	-6.282; -6.344; -6.770; -6.629; -6.825; -6.369; -6.887
APVD_582_ZINC;	-6.174; -5.972; -6.488; -6.156; -5.725; -6.478; -5.670
APVD_583_ZINC;	-6.105; -5.934; -6.421; -6.156; -5.737; -6.533; -5.660
APVD_584_ZINC;	-7.215; -6.933; -8.218; -8.024; -7.448; -7.614; -7.507
APVD_585_ZINC;	-7.999; -7.994; -9.039; -9.120; -7.622; -8.521; -7.644
APVD_586_ZINC;	-7.459; -7.784; -7.619; -7.565; -7.382; -7.003; -7.403
APVD_587_ZINC;	-7.376; -7.806; -7.493; -7.592; -7.436; -6.977; -7.456
APVD_588_ZINC;	-7.666; -8.038; -7.696; -7.338; -7.616; -7.334; -7.621
APVD_589_ZINC;	-7.378; -7.792; -7.479; -7.359; -7.423; -6.977; -7.443
APVD_590_ZINC;	-7.459; -7.780; -7.618; -7.708; -7.380; -7.003; -7.401
APVD_591_ZINC;	-7.733; -8.029; -7.744; -7.331; -7.571; -7.321; -7.577
APVD_592_ZINC;	-6.062; -5.740; -6.313; -6.323; -5.684; -5.946; -5.692
